GSTA2	APOB	0.2
HGD	APOB	1
VTN	APOB	0.8
APOC4.APOC2	APOB	0.2
SULT1A2	APOB	0.2
RBP2	APOB	0.4
GSTA1	APOB	0.6
APOC2	APOB	0.4
FGA	APOB	0.2
RBP4	APOB	0.4
UGT2B11	APOB	0.4
FGB	APOB	0.2
APOB	GSTA2	0.2
ALB	GSTA2	0.2
VTN	GSTA2	0.4
APOC4.APOC2	GSTA2	0.2
APOC3	GSTA2	0.6
GNRH2	GSTA2	1
SULT1A2	GSTA2	0.2
RBP2	GSTA2	0.6
GSTA1	GSTA2	0.8
AFP	GSTA2	0.2
APOC2	GSTA2	0.4
APOA4	GSTA2	0.4
FABP1	GSTA2	0.2
RBP4	GSTA2	0.2
UGT2B11	GSTA2	0.8
FGB	GSTA2	0.8
FGG	GSTA2	0.2
GSTA2	ALB	0.2
ALB	ALB	0.4
HGD	ALB	0.2
VTN	ALB	0.4
APOC4.APOC2	ALB	0.2
SULT1A2	ALB	0.2
RBP2	ALB	0.2
GSTA1	ALB	0.2
AFP	ALB	0.4
APOC2	ALB	0.2
APOA4	ALB	0.4
FABP1	ALB	0.2
UGT2B11	ALB	0.4
FGB	ALB	0.2
TTR	ALB	0.2
FGG	ALB	0.4
APOB	HGD	0.4
GSTA2	HGD	0.4
ALB	HGD	0.6
HGD	HGD	0.2
APOC4.APOC2	HGD	0.4
GNRH2	HGD	0.2
SULT1A2	HGD	0.4
RBP2	HGD	0.2
AFP	HGD	0.6
APOC2	HGD	0.2
FGA	HGD	0.2
APOA4	HGD	1
FABP1	HGD	0.6
RBP4	HGD	0.4
FGB	HGD	0.2
FGG	HGD	0.4
GSTA2	VTN	0.2
ALB	VTN	0.4
VTN	VTN	0.6
APOC4.APOC2	VTN	0.2
APOC2	VTN	0.2
FGA	VTN	0.2
APOA4	VTN	0.4
FABP1	VTN	0.2
FGB	VTN	0.2
FGG	VTN	0.6
APOB	APOC4.APOC2	0.4
GSTA2	APOC4.APOC2	0.2
ALB	APOC4.APOC2	0.2
VTN	APOC4.APOC2	0.2
APOC4.APOC2	APOC4.APOC2	0.2
APOC3	APOC4.APOC2	0.2
SULT1A2	APOC4.APOC2	0.4
RBP2	APOC4.APOC2	0.2
GSTA1	APOC4.APOC2	0.2
AFP	APOC4.APOC2	0.4
APOC2	APOC4.APOC2	0.2
FGA	APOC4.APOC2	0.4
APOA4	APOC4.APOC2	0.4
FABP1	APOC4.APOC2	0.2
RBP4	APOC4.APOC2	0.2
FGB	APOC4.APOC2	0.2
APOB	APOC3	0.4
GSTA2	APOC3	0.4
HGD	APOC3	0.2
VTN	APOC3	1
APOC4.APOC2	APOC3	0.6
APOC3	APOC3	0.4
GNRH2	APOC3	0.2
SULT1A2	APOC3	0.2
RBP2	APOC3	0.2
GSTA1	APOC3	0.2
AFP	APOC3	0.4
FGA	APOC3	0.2
APOA4	APOC3	0.2
FABP1	APOC3	0.2
RBP4	APOC3	0.2
UGT2B11	APOC3	0.2
FGB	APOC3	0.4
TTR	APOC3	0.2
FGG	APOC3	0.4
APOB	GNRH2	1
ALB	GNRH2	0.2
HGD	GNRH2	0.2
APOC4.APOC2	GNRH2	0.2
APOC3	GNRH2	0.8
RBP2	GNRH2	0.2
GSTA1	GNRH2	0.2
AFP	GNRH2	0.4
APOC2	GNRH2	0.4
APOA4	GNRH2	0.2
RBP4	GNRH2	0.2
UGT2B11	GNRH2	0.2
FGB	GNRH2	0.2
TTR	GNRH2	0.2
GSTA2	SULT1A2	0.2
ALB	SULT1A2	0.2
APOC4.APOC2	SULT1A2	0.2
GNRH2	SULT1A2	0.4
RBP2	SULT1A2	0.2
GSTA1	SULT1A2	0.2
AFP	SULT1A2	0.2
FGA	SULT1A2	1
APOA4	SULT1A2	0.2
FABP1	SULT1A2	0.4
RBP4	SULT1A2	1
FGB	SULT1A2	0.2
TTR	SULT1A2	0.4
FGG	SULT1A2	0.4
APOB	RBP2	0.2
GSTA2	RBP2	0.4
HGD	RBP2	0.2
VTN	RBP2	0.2
APOC4.APOC2	RBP2	0.4
APOC3	RBP2	0.2
GNRH2	RBP2	0.2
SULT1A2	RBP2	0.2
GSTA1	RBP2	0.4
AFP	RBP2	0.4
APOC2	RBP2	0.2
FGA	RBP2	0.2
APOA4	RBP2	0.2
UGT2B11	RBP2	0.2
FGB	RBP2	0.2
FGG	RBP2	0.2
APOB	GSTA1	0.2
GSTA2	GSTA1	1
ALB	GSTA1	0.2
HGD	GSTA1	0.2
VTN	GSTA1	0.4
GNRH2	GSTA1	0.4
SULT1A2	GSTA1	0.2
RBP2	GSTA1	0.4
AFP	GSTA1	0.2
FABP1	GSTA1	0.2
RBP4	GSTA1	0.2
UGT2B11	GSTA1	0.2
FGB	GSTA1	0.2
TTR	GSTA1	0.4
FGG	GSTA1	0.4
APOB	AFP	0.2
ALB	AFP	0.8
HGD	AFP	0.4
VTN	AFP	0.2
APOC3	AFP	0.2
GNRH2	AFP	0.2
SULT1A2	AFP	0.4
GSTA1	AFP	1
APOC2	AFP	0.2
FABP1	AFP	1
RBP4	AFP	0.4
UGT2B11	AFP	0.2
TTR	AFP	0.2
APOB	APOC2	0.2
ALB	APOC2	0.2
HGD	APOC2	0.2
VTN	APOC2	0.2
APOC4.APOC2	APOC2	0.6
APOC3	APOC2	0.2
GNRH2	APOC2	0.4
SULT1A2	APOC2	0.2
RBP2	APOC2	0.2
AFP	APOC2	0.2
APOC2	APOC2	0.2
FGA	APOC2	0.4
RBP4	APOC2	0.6
UGT2B11	APOC2	0.4
FGB	APOC2	0.4
FGG	APOC2	0.4
APOB	FGA	0.2
HGD	FGA	0.4
VTN	FGA	0.4
APOC4.APOC2	FGA	0.2
GSTA1	FGA	0.4
AFP	FGA	0.2
FGA	FGA	0.2
APOA4	FGA	0.2
FABP1	FGA	0.2
RBP4	FGA	0.4
UGT2B11	FGA	0.2
TTR	FGA	0.2
FGG	FGA	0.4
GSTA2	APOA4	0.4
ALB	APOA4	0.4
HGD	APOA4	0.4
VTN	APOA4	0.8
APOC4.APOC2	APOA4	0.2
APOC3	APOA4	0.8
GNRH2	APOA4	0.2
SULT1A2	APOA4	1
GSTA1	APOA4	0.2
AFP	APOA4	1
APOC2	APOA4	0.2
FGA	APOA4	0.2
APOA4	APOA4	1
FABP1	APOA4	1
RBP4	APOA4	0.2
UGT2B11	APOA4	0.2
TTR	APOA4	0.2
FGG	APOA4	0.2
GSTA2	FABP1	0.2
ALB	FABP1	0.4
HGD	FABP1	0.4
VTN	FABP1	0.4
APOC4.APOC2	FABP1	0.2
